index,filename,width,height,mse,psnr,error
459,531_img_.png,1024,686,1663.5428466796875,15.920463562011719,
460,532_img_.png,634,478,1591.9736328125,16.111446380615234,
461,533_img_.png,800,460,3480.483154296875,12.714408874511719,
462,534_img_.png,852,480,1971.5797119140625,15.182661056518555,
463,535_img_.png,634,481,1661.2880859375,15.926353454589844,
464,536_img_.png,550,366,746.5796508789062,19.400041580200195,
465,537_img_.png,500,333,1669.27734375,15.905518531799316,
466,538_img_.png,550,366,2031.7022705078125,15.052203178405762,
467,539.png,1280,720,1941.7840576171875,15.248794555664062,
468,539_img_.png,500,333,1322.6796875,16.916257858276367,
469,53_img_.png,640,480,5161.123046875,11.003360748291016,
470,540_img_.png,500,333,2710.7841796875,13.799854278564453,
471,541_img_.png,500,333,1932.502197265625,15.269603729248047,
472,542_img_.png,500,333,2578.750244140625,14.01671028137207,
473,543_img_.png,500,333,3079.94580078125,13.245372772216797,
474,544_img_.png,500,333,5519.19482421875,10.71204662322998,
475,545_img_.png,500,333,4434.1064453125,11.662742614746094,
476,546_img_.png,500,333,2803.11962890625,13.654388427734375,
477,547_img_.png,1200,756,843.4036254882812,18.87044906616211,
478,549_img_.png,500,333,3054.640380859375,13.281203269958496,
479,550_img_.png,500,333,2806.83837890625,13.648629188537598,
480,551_img_.png,500,333,4355.94140625,11.739983558654785,
481,552_img_.png,500,333,1574.579345703125,16.15915870666504,
482,554_img_.png,500,333,1040.5062255859375,17.958356857299805,
483,5554.png,640,480,474.4409484863281,21.368982315063477,
484,555_img_.png,500,333,3069.107666015625,13.260683059692383,
485,556_img_.png,500,333,1033.5501708984375,17.98748779296875,
486,557.png,1280,720,4449.98388671875,11.64721965789795,
487,557_img_.png,500,333,2135.149169921875,14.83652114868164,
488,558_img_.png,500,333,3218.9189453125,13.053704261779785,
489,559.png,1280,720,4528.29541015625,11.571455955505371,
490,55_img_.png,640,480,912.5900268554688,18.528045654296875,
491,560_img_.png,500,333,1162.4329833984375,17.47712516784668,
492,561_img_.png,500,333,1033.5313720703125,17.987567901611328,
493,562_img_.png,500,333,2451.935546875,14.235713958740234,
494,563.png,1280,720,1597.776611328125,16.09564208984375,
495,563_img_.png,500,333,5341.63623046875,10.854061126708984,
496,564_img_.png,500,333,3778.434326171875,12.357685089111328,
497,566_img_.png,640,480,471.9012756347656,21.392292022705078,
498,567.png,1280,720,2201.8369140625,14.702953338623047,
499,567_img_.png,500,333,1108.431884765625,17.683713912963867,
500,568_img_.png,500,333,1191.78271484375,17.368833541870117,
501,569_img_.png,500,333,704.3876342773438,19.652687072753906,
502,56_img_.png,640,480,1143.1241455078125,17.549869537353516,
503,570_img_.png,500,333,1993.97607421875,15.133604049682617,
504,571_img_.png,500,333,3431.380859375,12.776113510131836,
505,572_img_.png,640,480,450.2496643066406,21.596269607543945,
506,573_img_.png,500,333,608.0277099609375,20.291568756103516,
507,574_img_.png,500,333,8022.34716796875,9.087789535522461,
508,575_img_.png,500,333,3400.67333984375,12.815155029296875,
509,576_img_.png,500,333,1734.4627685546875,15.739153861999512,
510,577_img_.png,500,333,2538.130615234375,14.085663795471191,
511,578_img_.png,500,333,2487.17431640625,14.173742294311523,
512,579_img_.png,500,333,3156.333984375,13.138975143432617,
513,57_img_.png,480,360,2845.166748046875,13.589726448059082,
514,580_img_.png,500,333,1793.8504638671875,15.592941284179688,
515,5818.png,640,480,902.7940673828125,18.574918746948242,
516,581_img_.png,500,375,889.1311645507812,18.641145706176758,
517,582_img_.png,640,480,2117.525390625,14.872517585754395,
518,5830.png,640,480,1313.276123046875,16.947242736816406,
519,583_img_.png,550,314,1270.779296875,17.090103149414062,
520,584_img_.png,500,375,1680.2791748046875,15.87699031829834,
521,585_img_.png,500,375,1571.768310546875,16.16691780090332,
522,586_img_.png,500,375,6081.1533203125,10.290945053100586,
523,587_img_.png,500,375,1008.5335083007812,18.093900680541992,
524,588_img_.png,500,375,2224.84130859375,14.657814025878906,
525,589_img_.png,500,375,1792.825927734375,15.59542179107666,
526,58_img_.png,640,480,1864.521728515625,15.425129890441895,
527,590_img_.png,500,375,3075.36474609375,13.251837730407715,
528,591_img_.png,500,375,1887.0926513671875,15.372871398925781,
529,592_img_.png,500,375,1650.80029296875,15.953857421875,
530,593_img_.png,500,375,2463.023681640625,14.216118812561035,
531,594_img_.png,500,375,1902.86083984375,15.3367338180542,
532,595_img_.png,500,375,2323.97216796875,14.468494415283203,
533,596_img_.png,500,375,2834.9794921875,13.605304718017578,
534,597_img_.png,500,375,2468.821044921875,14.205907821655273,
535,598.png,1280,720,1373.7271728515625,16.751800537109375,
536,598_img_.png,500,375,2611.932861328125,13.961183547973633,
537,599_img_.png,500,375,944.0142211914062,18.381019592285156,
538,59_img_.png,600,449,487.00701904296875,21.25545310974121,
539,600_img_.png,500,375,2889.777099609375,13.522159576416016,
540,601_img_.png,500,375,2851.228759765625,13.580483436584473,
541,602_img_.png,500,375,2452.938232421875,14.23393726348877,
542,603_img_.png,500,375,1823.8643798828125,15.520877838134766,
543,604_img_.png,500,375,1589.9208984375,16.117050170898438,
544,605_img_.png,500,375,2269.92138671875,14.570695877075195,
545,6062.png,640,480,1738.76953125,15.728384017944336,
546,606_img_.png,500,375,1282.3299560546875,17.050806045532227,
547,607_img_.png,500,375,2091.5693359375,14.926081657409668,
548,6082.png,640,480,506.99658203125,21.080753326416016,
549,608_img_.png,500,375,3136.16064453125,13.166820526123047,
550,609_img_.png,500,375,2500.302490234375,14.150877952575684,
551,60_img_.png,400,266,722.7698364257812,19.540803909301758,
552,610_img_.png,1200,747,469.577392578125,21.413734436035156,
553,611_img_.png,1200,747,1015.6655883789062,18.063297271728516,
554,612_img_.png,500,375,1482.5194091796875,16.420799255371094,
555,613_img_.png,500,375,1274.69970703125,17.076725006103516,
556,614_img_.png,522,392,1740.94189453125,15.72296142578125,
557,615_img_.png,500,375,1537.3756103515625,16.263004302978516,
558,616_img_.png,500,375,2979.228759765625,13.389766693115234,
559,617_img_.png,500,375,679.7793579101562,19.8071231842041,
560,618_img_.png,500,375,1850.291748046875,15.458401679992676,
561,619_img_.png,500,375,2189.833984375,14.726692199707031,
562,61_img_.png,640,480,3338.308349609375,12.895540237426758,
563,620_img_.png,500,375,1421.683349609375,16.60277557373047,
564,621_img_.png,500,375,2518.606689453125,14.119200706481934,
565,622_img_.png,1200,750,625.1104125976562,20.17123794555664,
566,623_img_.png,500,375,1949.3834228515625,15.231830596923828,
567,625_img_.png,500,375,1115.314208984375,17.656831741333008,
568,626_img_.png,500,375,1637.10791015625,15.990030288696289,
569,627_img_.png,500,375,1579.013916015625,16.146944046020508,
570,628_img_.png,500,375,2665.755126953125,13.872600555419922,
571,629_img_.png,500,375,982.6349487304688,18.206880569458008,
572,62_img_.png,1024,768,5050.306640625,11.097626686096191,
573,630_img_.png,500,375,2201.6044921875,14.703412055969238,
574,631_img_.png,500,375,1444.502197265625,16.533620834350586,
575,632_img_.png,380,320,463.5336608886719,21.46999168395996,
576,633_img_.png,500,375,2326.33251953125,14.46408462524414,
577,634_img_.png,500,375,1909.7049560546875,15.32114028930664,
578,635_img_.png,500,375,1965.5811767578125,15.195894241333008,
579,636_img_.png,500,375,1857.11572265625,15.442414283752441,
580,637_img_.png,500,375,1779.7615966796875,15.627184867858887,
581,638_img_.png,500,375,886.3727416992188,18.654640197753906,
582,639_img_.png,500,375,880.6782836914062,18.68263053894043,
583,63_img_.png,600,834,826.19482421875,18.959978103637695,
584,640_img_.png,500,375,2006.017578125,15.10745620727539,
585,641_img_.png,500,375,1152.26123046875,17.51529312133789,
586,642_img_.png,500,375,1510.9461669921875,16.338314056396484,
587,645_img_.png,640,480,985.9357299804688,18.192317962646484,
588,646_img_.png,640,480,1129.843017578125,17.600622177124023,
589,647_img_.png,640,480,547.1078491210938,20.75007438659668,
590,648_img_.png,640,480,461.8783874511719,21.48552894592285,
591,649_img_.png,640,480,771.0640258789062,19.259899139404297,
592,64_img_.png,1280,790,364.26226806640625,22.516660690307617,
593,650_img_.png,668,974,1869.633544921875,15.413238525390625,
594,651.png,1280,720,915.9083251953125,18.512285232543945,
595,651_img_.png,1280,800,495.4382019042969,21.180912017822266,
596,652_img_.png,640,480,1525.06591796875,16.297916412353516,
597,653_img_.png,640,480,1207.5408935546875,17.311784744262695,
598,654_img_.png,1440,1080,5025.4443359375,11.119059562683105,
599,655_img_.png,1080,1440,2932.93115234375,13.457784652709961,
600,656_img_.png,1194,896,972.4140014648438,18.25229263305664,
601,657_img_.png,1080,1440,1519.42919921875,16.31399917602539,
602,658_img_.png,1440,1080,3852.302734375,12.273599624633789,
603,659_img_.png,1440,1080,3095.393798828125,13.223644256591797,
604,65_img_.png,797,1150,316.927001953125,23.121212005615234,
605,660_img_.png,1800,963,135.1824951171875,26.821598052978516,
606,661_img_.png,1800,1295,74.283203125,29.421897888183594,
607,662_img_.png,1800,1300,2304.00439453125,14.505970001220703,
608,663_img_.png,1627,960,3956.183349609375,12.158039093017578,
609,666_img_.png,828,621,2690.234619140625,13.832902908325195,
610,668_img_.png,828,622,5964.89501953125,10.374774932861328,
611,670_img_.png,828,621,998.0667114257812,18.13920783996582,
612,672_img_.png,828,621,4911.74951171875,11.2184419631958,
613,673_img_.png,828,621,962.804443359375,18.29542350769043,
614,674_img_.png,1632,1169,453.2290954589844,21.567626953125,
615,675_img_.png,1632,1169,387.1384582519531,22.25214195251465,
616,676_img_.png,1800,963,1038.9364013671875,17.964914321899414,
617,677_img_.png,828,415,448.8094177246094,21.610183715820312,
618,6788.png,1280,720,5757.77685546875,10.528255462646484,
619,678_img_.png,828,415,219.76693725585938,24.711179733276367,
620,679_img_.png,828,415,455.4718017578125,21.546188354492188,
621,67_img_.png,1200,750,259.8608703613281,23.983394622802734,
622,680_img_.png,828,415,489.7294006347656,21.231243133544922,
623,681_img_.png,828,415,639.6314697265625,20.07150650024414,
624,6820.png,1280,720,1467.8729248046875,16.46392059326172,
625,682_img_.png,828,415,466.41339111328125,21.443092346191406,
626,683_img_.png,828,571,1690.4754638671875,15.850715637207031,
627,684_img_.png,1536,814,493.8634948730469,21.194734573364258,
628,685_img_.png,1800,1350,3752.165283203125,12.387983322143555,
629,686_img_.png,1800,1350,1993.859375,15.133858680725098,
630,6872.png,1280,720,5793.34033203125,10.501514434814453,
631,687_img_.png,1800,1350,1056.16357421875,17.893491744995117,
632,688_img_.png,1800,1350,1672.4375,15.89730453491211,
633,689_img_.png,1800,1350,3826.857421875,12.302380561828613,
634,690_img_.png,1800,1350,6070.79833984375,10.298345565795898,
635,691_img_.png,828,415,227.50245666503906,24.560943603515625,
636,692_img_.png,1280,960,339.30743408203125,22.82486915588379,
637,694_img_.png,960,910,811.6220092773438,19.03726577758789,
638,695_img_.png,720,540,1118.71142578125,17.64362335205078,
639,696_img_.png,720,540,325.2347717285156,23.008834838867188,
640,697_img_.png,720,540,440.9458312988281,21.686952590942383,
641,698_img_.png,828,571,180.946533203125,25.555301666259766,
642,699_img_.png,1000,700,189.12998962402344,25.36319923400879,
643,6_img_.png,1024,768,1424.133056640625,16.595298767089844,
644,700_img_.png,1000,700,534.4953002929688,20.85136604309082,
645,701_img_.png,1040,966,7068.7548828125,9.637373924255371,
646,7027.png,1280,720,4857.56396484375,11.266618728637695,
647,702_img_.png,1080,1434,1467.263671875,16.465723037719727,
648,703_img_.png,1080,1415,2153.728515625,14.798894882202148,
649,704_img_.png,1080,800,2069.44873046875,14.972256660461426,
650,705_img_.png,1280,910,33.49066925048828,32.881568908691406,
651,706_img_.png,576,330,1854.8590087890625,15.447694778442383,
652,707_img_.png,1800,1013,1665.13330078125,15.916314125061035,
653,708_img_.png,1536,814,131.34805297851562,26.94656753540039,
654,709_img_.png,768,910,267.76336669921875,23.85329246520996,
655,70_img_.png,1280,853,2979.943115234375,13.388724327087402,
656,710_img_.png,828,415,3.078669309616089,43.24717712402344,
657,711_img_.png,828,621,3296.208740234375,12.950657844543457,
658,712_img_.png,828,621,3453.762939453125,12.747879028320312,
659,713_img_.png,828,621,3691.62744140625,12.458624839782715,
660,714_img_.png,828,621,2416.552978515625,14.298840522766113,
661,715_img_.png,828,621,3499.76904296875,12.690409660339355,
662,716_img_.png,828,621,7271.4765625,9.514577865600586,
663,718_img_.png,828,621,977.670654296875,18.228878021240234,
664,719_img_.png,1500,1125,5281.7138671875,10.903055191040039,
665,720_img_.png,1800,1300,566.5545654296875,20.598388671875,
666,721_img_.png,1280,910,435.1069030761719,21.744842529296875,
667,722_img_.png,1280,905,331.53460693359375,22.925514221191406,
668,723_img_.png,960,688,457.2356262207031,21.529403686523438,
669,724_img_.png,1280,910,1480.5335693359375,16.426620483398438,
670,725_img_.png,1280,670,22.177644729614258,34.67164993286133,
671,726_img_.png,828,571,805.3712768554688,19.070842742919922,
672,727_img_.png,1800,1115,102.02288055419922,28.04383087158203,
673,728_img_.png,1800,1295,214.814697265625,24.810163497924805,
674,729_img_.png,1800,1295,20.329784393310547,35.049476623535156,
675,72_img_.png,1280,853,905.96875,18.559673309326172,
676,730_img_.png,1800,1295,188.23240661621094,25.38385772705078,
677,731_img_.png,1800,1295,133.54676818847656,26.874469757080078,
678,732_img_.png,1800,1295,293.7072448730469,23.45166015625,
679,733_img_.png,1800,1350,9412.6484375,8.393685340881348,
680,734_img_.png,1800,1350,4277.7099609375,11.818690299987793,
681,735_img_.png,1536,814,418.1568298339844,21.91741180419922,
682,736_img_.png,1008,706,741.5338134765625,19.429494857788086,
683,737_img_.png,828,570,648.6768188476562,20.010520935058594,
684,738_img_.png,1800,963,2140.406982421875,14.825840950012207,
685,73_img_.png,550,405,1096.201416015625,17.731901168823242,
686,740_img_.png,1800,963,806.6793823242188,19.06379508972168,
687,741_img_.png,1800,963,261.05023193359375,23.963563919067383,
688,743_img_.png,1600,1200,2767.4091796875,13.710070610046387,
689,744_img_.png,828,571,317.0343322753906,23.119739532470703,
690,745_img_.png,1440,1080,869.3657836914062,18.738779067993164,
691,746_img_.png,828,415,737.3050537109375,19.45433235168457,
692,747_img_.png,1408,1006,2162.2744140625,14.781695365905762,
693,748_img_.png,1408,1001,1862.220947265625,15.430492401123047,
694,749_img_.png,1800,1295,302.360595703125,23.32555389404297,
695,74_img_.png,640,480,1703.510009765625,15.817357063293457,
696,750_img_.png,1800,1295,426.27825927734375,21.833873748779297,
697,751_img_.png,1024,718,577.0778198242188,20.51845932006836,
698,752_img_.png,828,571,769.9334106445312,19.266273498535156,
699,753_img_.png,1280,670,743.0874633789062,19.420406341552734,
700,754_img_.png,1280,910,578.791015625,20.505584716796875,
701,756.png,1280,720,1904.33837890625,15.333362579345703,
702,756_img_.png,1080,1005,1.12373685836792,47.62416076660156,
703,757_img_.png,1632,1169,786.2064208984375,19.175437927246094,
704,758.png,1280,720,1820.6689453125,15.528493881225586,
705,758_img_.png,1800,1295,244.5809326171875,24.246578216552734,
706,759_img_.png,1800,1295,415.02923583984375,21.95001792907715,
707,760_img_.png,1080,534,2056.59521484375,14.99931526184082,
708,762_img_.png,750,950,2258.387451171875,14.592819213867188,
709,763_img_.png,1800,1295,969.3436279296875,18.26602554321289,
710,7643.png,1280,720,5833.857421875,10.471244812011719,
711,764_img_.png,1024,718,1440.127685546875,16.546794891357422,
712,7654.png,1280,720,6983.0419921875,9.690357208251953,
713,765_img_.png,1800,963,972.40576171875,18.252328872680664,
714,766_img_.png,1800,958,986.5126953125,18.189777374267578,
715,767_img_.png,1800,1295,503.11175537109375,21.114158630371094,
716,768_img_.png,1000,512,1395.213623046875,16.684396743774414,
717,769_img_.png,828,744,2599.213134765625,13.982385635375977,
718,76_img_.png,640,480,2524.263427734375,14.109457015991211,
719,770_img_.png,1306,976,431.9663391113281,21.776304244995117,
720,771_img_.png,1000,700,654.0516357421875,19.974685668945312,
721,772_img_.png,1800,1295,504.86627197265625,21.099040985107422,
722,773_img_.png,1000,700,579.1805419921875,20.50266456604004,
723,775_img_.png,1800,1350,463.5267028808594,21.470054626464844,
724,776_img_.png,1800,1350,1990.0400390625,15.14218521118164,
725,777_img_.png,1800,1350,920.0599365234375,18.492643356323242,
726,778_img_.png,1800,1350,1195.608642578125,17.35491371154785,
727,779_img_.png,1800,1350,1293.5780029296875,17.01287841796875,
728,77_img_.png,1200,850,1177.2574462890625,17.422088623046875,
729,780_img_.png,1800,1350,1203.2757568359375,17.327152252197266,
730,781_img_.png,1800,1350,889.1444702148438,18.641080856323242,
731,782_img_.png,1800,1295,111.46470642089844,27.65943145751953,
732,783_img_.png,1800,1295,730.32275390625,19.495655059814453,
733,784_img_.png,1000,700,247.3925323486328,24.19693946838379,
734,785_img_.png,1000,700,1974.2830810546875,15.17671012878418,
735,786_img_.png,1040,966,7068.7548828125,9.637373924255371,
736,787_img_.png,828,415,342.4261474609375,22.785133361816406,
737,788_img_.png,1000,700,261.27337646484375,23.959850311279297,
738,789_img_.png,720,393,2353.27392578125,14.414079666137695,
739,78_img_.png,809,1150,2349.909912109375,14.42029094696045,
740,790_img_.png,1800,1295,1786.3546142578125,15.611125946044922,
741,7916.png,1280,720,3661.37744140625,12.494359016418457,
742,791_img_.png,1024,718,467.5721740722656,21.432315826416016,
743,792_img_.png,1800,1295,65.55510711669922,29.964736938476562,
744,793_img_.png,1024,718,389.9974365234375,22.22018814086914,
745,794_img_.png,1024,718,163.1245880126953,26.0056095123291,
746,795_img_.png,1800,1295,229.53025817871094,24.522403717041016,
747,796_img_.png,1800,1295,677.464111328125,19.821941375732422,
748,797_img_.png,1800,1295,96.16732025146484,28.30052947998047,
749,798_img_.png,1800,1295,865.1052856445312,18.760114669799805,
750,799_img_.png,989,1319,154.14035034179688,26.25164031982422,
751,79_img_.png,1200,743,479.54150390625,21.322540283203125,
752,7_img_.png,1024,718,956.7200317382812,18.322954177856445,
753,800_img_.png,1800,1295,277.5534362792969,23.697338104248047,
754,8010.png,1280,720,3930.7880859375,12.186007499694824,
755,802_img_.png,828,836,277.38507080078125,23.69997215270996,
756,803_img_.png,1800,1295,991.094482421875,18.169652938842773,
757,8046.png,1280,720,5649.61083984375,10.610618591308594,
758,804_img_.png,1000,700,143.9464569091797,26.548795700073242,
759,8056.png,1280,720,5159.5439453125,11.004691123962402,
760,806_img_.png,1000,512,313.250244140625,23.171890258789062,
761,807_img_.png,1026,1026,260.4555969238281,23.973466873168945,
762,808_img_.png,1000,700,1440.6795654296875,16.545129776000977,
763,809_img_.png,1800,963,42.51095962524414,31.845796585083008,
764,80_img_.png,640,480,2148.8486328125,14.808745384216309,
765,810_img_.png,1000,512,429.84100341796875,21.797725677490234,
766,811_img_.png,828,465,1523.556884765625,16.302217483520508,
767,812_img_.png,1280,960,1133.4150390625,17.5869140625,
768,813_img_.png,1280,960,2760.9033203125,13.720292091369629,
769,814_img_.png,600,450,611.8989868164062,20.264005661010742,
770,815_img_.png,1536,814,78.65699005126953,29.173431396484375,
771,816_img_.png,1440,1080,234.85728454589844,24.422761917114258,
772,817_img_.png,1800,1013,895.8569946289062,18.608415603637695,
773,818_img_.png,1800,1350,2421.646240234375,14.289697647094727,
774,819_img_.png,828,576,1274.3560791015625,17.077896118164062,
775,820_img_.png,828,567,377.10467529296875,22.36618423461914,
776,821_img_.png,828,415,340.7196960449219,22.80683135986328,
777,822_img_.png,828,621,4343.67431640625,11.75223159790039,
778,823_img_.png,1800,1300,209.46197509765625,24.919750213623047,
779,8262.png,1280,720,3788.902099609375,12.345670700073242,
780,827_img_.png,1280,670,123.48318481445312,27.2147274017334,
781,8288.png,1280,720,8576.310546875,8.797799110412598,
782,828_img_.png,1280,910,39.871910095214844,32.1241340637207,
783,829_img_.png,1536,814,131.34805297851562,26.94656753540039,
784,82_img_.png,640,480,994.2755737304688,18.155736923217773,
785,831_img_.png,1800,1300,392.8299865722656,22.188758850097656,
786,832_img_.png,1800,1065,100.564697265625,28.106348037719727,
787,833_img_.png,828,415,291.5070495605469,23.48431396484375,
788,834_img_.png,960,960,2080.741455078125,14.948623657226562,
789,835_img_.png,1595,1146,20.900178909301758,34.92930603027344,
790,837.png,1280,720,1266.287353515625,17.10548210144043,
791,837_img_.png,1800,1275,352.7326965332031,22.65634536743164,
792,838_img_.png,828,415,607.0553588867188,20.298521041870117,
793,841.png,1280,720,3166.77099609375,13.124637603759766,
794,841_img_.png,2180,1447,2515.24462890625,14.125001907348633,
795,842_img_.png,441,289,791.2086791992188,19.14789390563965,
796,843_img_.png,681,521,291.1519775390625,23.489606857299805,
797,844_img_.png,680,534,1279.44482421875,17.060588836669922,
798,845_img_.png,600,308,1583.5733642578125,16.134422302246094,
799,846_img_.png,1030,773,530.1015625,20.88721466064453,
800,847_img_.png,640,378,1458.5096435546875,16.491710662841797,
801,848_img_.png,690,459,1028.001953125,18.010866165161133,
802,849_img_.png,350,191,229.6857147216797,24.51946258544922,
803,850_img_.png,680,510,3902.275634765625,12.21762466430664,
804,851_img_.png,450,600,575.6984252929688,20.528852462768555,
805,852_img_.png,690,517,1329.6214599609375,16.893524169921875,
806,854_img_.png,600,341,557.4779663085938,20.668527603149414,
807,855_img_.png,844,528,1582.81640625,16.136497497558594,
808,856_img_.png,377,227,1145.318359375,17.541542053222656,
809,857_img_.png,580,355,3956.716796875,12.157454490661621,
810,858_img_.png,856,783,712.2341918945312,19.60457420349121,
811,859_img_.png,699,416,1597.209716796875,16.097185134887695,
812,860_img_.png,500,325,2242.3642578125,14.623743057250977,
813,861_img_.png,690,467,2749.064453125,13.7389554977417,
814,862_img_.png,1381,891,2418.63720703125,14.295096397399902,
815,863_img_.png,600,402,74.32164001464844,29.41965103149414,
816,865_img_.png,690,459,3573.90771484375,12.599370956420898,
817,866_img_.png,690,517,499.7651062011719,21.143146514892578,
818,867_img_.png,690,517,3036.693359375,13.306794166564941,
819,868_img_.png,640,398,726.8186645507812,19.516544342041016,
820,869_img_.png,640,480,354.0123596191406,22.6406192779541,
821,86_img_.png,1200,850,898.78173828125,18.594263076782227,
822,871_img_.png,1366,738,2598.18212890625,13.984107971191406,
823,872_img_.png,580,363,3527.978515625,12.65554428100586,
824,873_img_.png,640,480,2999.15869140625,13.360809326171875,
825,874_img_.png,1200,800,2094.26708984375,14.920482635498047,
826,875_img_.png,640,479,814.8750610351562,19.019893646240234,
827,876_img_.png,600,450,560.3947143554688,20.645864486694336,
828,877_img_.png,600,400,2252.76953125,14.603635787963867,
829,878_img_.png,690,517,1457.6707763671875,16.49420928955078,
830,879_img_.png,600,450,4090.9658203125,12.012544631958008,
831,87_img_.png,640,480,2540.965087890625,14.080816268920898,
832,880_img_.png,640,480,1122.84130859375,17.62761878967285,
833,881_img_.png,709,540,5047.01171875,11.100460052490234,
834,887_img_.png,427,320,1335.3216552734375,16.87494468688965,
835,889_img_.png,852,480,705.2951049804688,19.647096633911133,
836,890.png,1280,720,5734.552734375,10.545807838439941,
837,890_img_.png,1600,1200,927.350830078125,18.458362579345703,
838,891_img_.png,1600,1200,1431.2679443359375,16.57359504699707,
839,892_img_.png,800,600,4444.5380859375,11.65253734588623,
840,893_img_.png,600,450,5458.31201171875,10.760220527648926,
841,895_img_.png,1280,720,3025.2412109375,13.323203086853027,
842,896_img_.png,1280,720,1047.00341796875,17.931324005126953,
843,89_img_.png,1024,627,2482.390625,14.18210220336914,
844,8_img_.png,1200,999,4223.07568359375,11.87451457977295,
845,901_img_.png,259,194,1210.0693359375,17.302701950073242,
846,904_img_.png,630,354,684.2526245117188,19.778636932373047,
847,905_img_.png,960,1080,4229.1748046875,11.868247985839844,
848,906_img_.png,1037,778,3800.624267578125,12.332254409790039,
849,907_img_.png,1024,768,2362.6015625,14.39689826965332,
850,908_img_.png,909,758,3184.9677734375,13.099754333496094,
851,909_img_.png,831,751,11017.39453125,7.710015296936035,
852,90_img_.png,640,480,2506.448974609375,14.140215873718262,
853,910_img_.png,1037,778,6342.814453125,10.10798454284668,
854,911_img_.png,1380,1120,1466.154052734375,16.469009399414062,
855,912_img_.png,500,306,1108.6788330078125,17.68274688720703,
856,913_img_.png,500,375,1200.130615234375,17.338520050048828,
857,914_img_.png,500,375,4120.81005859375,11.980978012084961,
858,915_img_.png,333,500,993.0747680664062,18.16098403930664,
859,916_img_.png,500,375,1442.7706298828125,16.53883171081543,
860,917_img_.png,640,480,811.8037719726562,19.036293029785156,
861,918_img_.png,500,375,308.789794921875,23.234174728393555,
862,919_img_.png,500,429,582.6334228515625,20.476848602294922,
863,91_img_.png,959,1230,2083.82958984375,14.942180633544922,
864,920_img_.png,500,333,139.2181854248047,26.693843841552734,
865,921_img_.png,500,319,435.4534912109375,21.74138832092285,
866,922_img_.png,500,375,1341.248046875,16.855712890625,
867,923_img_.png,500,333,778.7886962890625,19.216609954833984,
868,924_img_.png,500,500,3085.175048828125,13.238005638122559,
869,925_img_.png,500,333,257.3678283691406,24.02526092529297,
870,926_img_.png,500,375,402.7676086425781,22.080259323120117,
871,927_img_.png,500,335,1584.9696044921875,16.130596160888672,
872,928_img_.png,500,333,715.8526000976562,19.58256721496582,
873,929_img_.png,500,375,654.5865478515625,19.971132278442383,
874,92_img_.png,640,480,2125.465576171875,14.856263160705566,
875,94_img_.png,1280,803,3.7100396156311035,42.43701934814453,
876,9547.png,1280,720,1297.7406005859375,16.998924255371094,
877,9554.png,1280,720,1155.707275390625,17.5023250579834,
878,9557.png,1280,720,1678.865234375,15.880646705627441,
879,9567.png,1280,720,856.0164794921875,18.80598258972168,
880,95_img_.png,640,480,1583.588623046875,16.134380340576172,
881,96_img_.png,604,325,872.1105346679688,18.725088119506836,
882,97_img_.png,640,480,2985.77294921875,13.38023567199707,
883,9896.png,640,360,1513.8743896484375,16.329906463623047,
884,98_img_.png,600,440,1308.2996826171875,16.96373176574707,
885,9900.png,640,360,1356.99169921875,16.80503273010254,
886,9907.png,640,360,1170.7176513671875,17.44628143310547,
887,9947.png,640,360,1925.769287109375,15.284761428833008,
888,99_img_.png,1200,752,1033.7901611328125,17.986480712890625,
889,9_img_.png,855,1230,1166.9990234375,17.460098266601562,
